"city","localidade","state","date","cum_confirmed","cum_deaths","new_confirmed","new_deaths","temp_media","umid_media","cum_cases_mins","cum_deaths_mins","new_cases_mins","new_deaths_mins","deaths_reg","metro_area_uf","retail_and_recreation_percent_change_from_baseline_uf","grocery_and_pharmacy_percent_change_from_baseline_uf","parks_percent_change_from_baseline_uf","transit_stations_percent_change_from_baseline_uf","workplaces_percent_change_from_baseline_uf","residential_percent_change_from_baseline_uf","driving_city","transit_city","walking_city"
"Curitiba",410690,"PR",2020-07-24,14324,445,540,22,17.73,54.12,14324,445,540,22,0,NA,-30,5,-30,-29,-10,11,102.94,NA,67.34
"Curitiba",410690,"PR",2020-07-25,14324,445,0,0,17.62,59.08,14799,464,475,19,0,NA,-41,9,-38,-32,-7,11,94.62,NA,63.54
"Curitiba",410690,"PR",2020-07-26,14324,445,0,0,13.47,82.77,15126,472,327,8,0,NA,NA,NA,NA,NA,NA,NA,58.23,NA,34.25
"Curitiba",410690,"PR",2020-07-27,14324,445,0,0,17,53.92,15276,482,150,10,0,NA,NA,NA,NA,NA,NA,NA,84.51,NA,60.36
"Curitiba",410690,"PR",2020-07-28,14324,445,0,0,19.17,61.09,15630,497,354,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Goiânia",520870,"GO",2020-03-12,2,0,2,0,25.88,68.75,0,0,0,0,0,NA,1,4,0,5,13,-1,107.49,NA,108.01
"Goiânia",520870,"GO",2020-03-13,2,0,0,0,24.8,73.5,0,0,0,0,0,NA,0,7,-7,3,17,-1,120.29,NA,114.75
"Goiânia",520870,"GO",2020-03-14,3,0,1,0,25.65,68.96,0,0,0,0,0,NA,-2,7,-8,0,7,0,129.66,NA,109.96
"Goiânia",520870,"GO",2020-03-15,3,0,0,0,25.58,67.42,0,0,0,0,0,NA,-5,8,-1,-3,3,1,74.7,NA,64.94
"Goiânia",520870,"GO",2020-03-16,5,0,2,0,24.81,67.79,0,0,0,0,0,NA,-9,7,-6,-7,11,2,85.78,NA,91.41
"Goiânia",520870,"GO",2020-03-17,5,0,0,0,25.58,65.08,0,0,0,0,0,NA,-13,10,-9,-11,-1,5,80.31,NA,75.2
"Goiânia",520870,"GO",2020-03-18,5,0,0,0,26.23,65.71,0,0,0,0,0,NA,-20,6,-16,-18,-8,8,73.45,NA,64.75
"Goiânia",520870,"GO",2020-03-19,7,0,2,0,25.85,70.25,0,0,0,0,0,NA,-41,1,-22,-26,-19,12,64.3,NA,50.39
"Goiânia",520870,"GO",2020-03-20,9,0,2,0,23.43,82.58,0,0,0,0,0,NA,-54,-4,-38,-38,-27,17,62.8,NA,51.07
"Goiânia",520870,"GO",2020-03-21,9,0,0,0,24.44,76.29,0,0,0,0,0,NA,-68,-19,-49,-47,-36,18,47.47,NA,41.21
"Goiânia",520870,"GO",2020-03-22,11,0,2,0,23.09,82.38,0,0,0,0,0,NA,-73,-35,-56,-57,-34,17,28.98,NA,25.68
"Goiânia",520870,"GO",2020-03-23,12,0,1,0,24.35,77.21,0,0,0,0,0,NA,-67,-26,-42,-53,-43,22,39.26,NA,37.01
"Goiânia",520870,"GO",2020-03-24,15,0,3,0,24.71,74.71,0,0,0,0,0,NA,-68,-30,-42,-56,-51,24,40.81,NA,42.19
"Goiânia",520870,"GO",2020-03-25,15,0,0,0,23.14,80.08,0,0,0,0,0,NA,-69,-32,-45,-58,-52,24,41.6,NA,34.96
"Goiânia",520870,"GO",2020-03-26,21,0,6,0,23.81,75.12,0,0,0,0,0,NA,-67,-27,-36,-53,-51,24,47.04,NA,37.89
"Goiânia",520870,"GO",2020-03-27,26,0,5,0,23.94,75.83,0,0,0,0,2,NA,-67,-24,-42,-53,-47,24,50.48,NA,35.25
"Goiânia",520870,"GO",2020-03-28,33,0,7,0,23.74,81.21,33,0,33,0,1,NA,-70,-28,-51,-54,-41,19,50.49,NA,41.31
"Goiânia",520870,"GO",2020-03-29,33,0,0,0,25.18,73.79,35,0,2,0,0,NA,-67,-27,-44,-50,-28,15,37.24,NA,29.2
"Goiânia",520870,"GO",2020-03-30,35,0,2,0,25.8,64.67,35,0,0,0,1,NA,-57,-21,-31,-47,-40,20,51.1,NA,39.84
"Goiânia",520870,"GO",2020-03-31,39,0,4,0,25.79,61.54,39,0,4,0,1,NA,-55,-17,-26,-45,-42,20,50.46,NA,41.02
"Goiânia",520870,"GO",2020-04-01,42,0,3,0,25.42,63.46,42,0,3,0,0,NA,-54,-15,-28,-45,-42,20,53.75,NA,39.94
"Goiânia",520870,"GO",2020-04-02,43,0,1,0,26.17,65.88,42,0,0,0,0,NA,-54,-13,-24,-44,-42,20,59.6,NA,54
"Goiânia",520870,"GO",2020-04-03,50,1,7,1,25.96,70.83,50,1,8,1,1,NA,-56,-10,-32,-44,-38,21,67.18,NA,52.15
"Goiânia",520870,"GO",2020-04-04,65,1,15,0,25.92,71.67,65,1,15,0,2,NA,-59,-11,-38,-41,-32,16,69.48,NA,57.91
"Goiânia",520870,"GO",2020-04-05,73,2,8,1,26.44,70.38,73,2,8,1,7,NA,-61,-18,-37,-45,-25,13,42.46,NA,35.64
"Goiânia",520870,"GO",2020-04-06,73,4,0,2,25.72,73.96,73,4,0,2,3,NA,-49,-13,-31,-43,-32,17,59.58,NA,50.1
"Goiânia",520870,"GO",2020-04-07,76,4,3,0,23.82,81.67,76,4,3,0,2,NA,-46,-7,-26,-39,-35,17,64.88,NA,55.08
"Goiânia",520870,"GO",2020-04-08,85,4,9,0,25.16,77.17,85,4,9,0,2,NA,-45,-4,-25,-38,-36,16,74.45,NA,66.8
"Goiânia",520870,"GO",2020-04-09,102,4,17,0,25.25,69.88,102,4,17,0,0,NA,-42,9,-14,-35,-39,15,78.52,NA,65.04
"Goiânia",520870,"GO",2020-04-10,109,5,7,1,24.54,64.58,109,5,7,1,2,NA,-70,-28,-30,-51,-70,26,59.37,NA,47.07
"Goiânia",520870,"GO",2020-04-11,114,5,5,0,24.52,61.96,114,5,5,0,2,NA,-56,-4,-32,-39,-35,13,75.7,NA,62.01
"Goiânia",520870,"GO",2020-04-12,126,7,12,2,24.21,73.08,126,7,12,2,1,NA,-59,-17,-36,-41,-22,8,41.94,NA,40.63
"Goiânia",520870,"GO",2020-04-13,130,7,4,0,24.85,74.46,130,7,4,0,0,NA,-47,-14,-28,-39,-30,15,63.86,NA,52.83
"Goiânia",520870,"GO",2020-04-14,160,7,30,0,22.06,77.88,160,7,30,0,2,NA,-50,-18,-35,-44,-35,17,62.69,NA,45.12
"Goiânia",520870,"GO",2020-04-15,176,7,16,0,20.53,83.5,176,7,16,0,0,NA,-48,-13,-32,-41,-34,17,68.4,NA,58.4
"Goiânia",520870,"GO",2020-04-16,182,8,6,1,22.52,81.79,182,8,6,1,0,NA,-49,-12,-32,-42,-35,18,68.17,NA,51.46
"Goiânia",520870,"GO",2020-04-17,188,8,6,0,23.04,80.92,188,8,6,0,0,NA,-51,-8,-36,-42,-31,19,78.85,NA,56.84
"Goiânia",520870,"GO",2020-04-18,226,10,38,2,22.34,88.46,226,10,38,2,2,NA,-59,-13,-47,-44,-26,15,75.49,NA,58.4
"Goiânia",520870,"GO",2020-04-19,231,10,5,0,22.58,84.74,231,10,5,0,1,NA,-62,-16,-44,-46,-21,13,45.68,NA,39.06
"Goiânia",520870,"GO",2020-04-20,230,10,-1,0,22.26,84.2,230,10,-1,0,2,NA,-46,-10,-28,-41,-33,16,68.91,NA,58.98
"Goiânia",520870,"GO",2020-04-21,240,10,10,0,22.93,82.83,240,10,10,0,3,NA,-65,-29,-33,-51,-63,23,58.46,NA,43.26
"Goiânia",520870,"GO",2020-04-22,255,10,15,0,23.03,80.27,255,10,15,0,1,NA,-42,-13,-31,-39,-26,15,76.29,NA,69.63
"Goiânia",520870,"GO",2020-04-23,257,11,2,1,23.89,73.65,257,11,2,1,0,NA,-42,-10,-27,-36,-27,16,84.55,NA,68.26
"Goiânia",520870,"GO",2020-04-24,267,11,10,0,25.84,68.94,267,11,10,0,4,NA,-45,-7,-32,-36,-23,16,93.23,NA,75.2
"Goiânia",520870,"GO",2020-04-25,273,11,6,0,26.12,57.12,273,11,6,0,1,NA,-49,-7,-36,-33,-17,13,88.23,NA,64.16
"Goiânia",520870,"GO",2020-04-26,333,11,60,0,22.52,64.75,333,11,60,0,2,NA,-55,-13,-35,-37,-14,11,49,NA,33.59
"Goiânia",520870,"GO",2020-04-27,364,12,31,1,22.71,65.21,364,12,31,1,1,NA,-41,-11,-25,-35,-19,15,76.02,NA,64.94
"Goiânia",520870,"GO",2020-04-28,392,12,28,0,22.41,64.12,392,12,28,0,2,NA,-39,-9,-22,-32,-23,12,85.06,NA,70.61
"Goiânia",520870,"GO",2020-04-29,404,12,12,0,22.44,63.75,404,12,12,0,2,NA,-38,-8,-23,-33,-23,15,84.68,NA,71
"Goiânia",520870,"GO",2020-04-30,453,12,49,0,22.02,66.08,453,12,49,0,2,NA,-33,8,-12,-26,-23,12,97.99,NA,76.37
"Goiânia",520870,"GO",2020-05-01,457,12,4,0,21.64,67.12,457,12,4,0,2,NA,-62,-11,-21,-41,-60,22,77.42,NA,54.2
"Goiânia",520870,"GO",2020-05-02,467,12,10,0,21.73,67.08,467,12,10,0,1,NA,-49,-4,-27,-33,-22,12,80.51,NA,63.87
"Goiânia",520870,"GO",2020-05-03,487,12,20,0,21.7,63.38,487,12,20,0,1,NA,-54,-13,-28,-34,-12,9,54.55,NA,47.36
"Goiânia",520870,"GO",2020-05-04,496,12,9,0,21.14,63.42,496,12,9,0,0,NA,-37,-4,-22,-30,-16,13,80.28,NA,71.48
"Goiânia",520870,"GO",2020-05-05,545,14,49,2,21.58,66.92,545,14,49,2,0,NA,-34,-1,-16,-27,-20,14,92.91,NA,87.7
"Goiânia",520870,"GO",2020-05-06,545,14,0,0,22.13,73.58,544,21,-1,7,3,NA,-33,1,-21,-27,-20,14,101.56,NA,88.18
"Goiânia",520870,"GO",2020-05-07,547,21,2,7,20.98,80.5,547,21,3,0,5,NA,-32,8,-18,-25,-21,14,95.95,NA,84.18
"Goiânia",520870,"GO",2020-05-08,550,23,3,2,21.56,73.75,550,23,3,2,5,NA,-32,14,-21,-23,-16,13,114.53,NA,93.26
"Goiânia",520870,"GO",2020-05-09,550,23,0,0,21.57,69.38,560,22,10,-1,4,NA,-33,18,-26,-18,-10,10,107.39,NA,84.86
"Goiânia",520870,"GO",2020-05-10,550,23,0,0,21.91,64.54,574,22,14,0,4,NA,-42,16,-28,-14,8,6,53.4,NA,48.34
"Goiânia",520870,"GO",2020-05-11,578,23,28,0,21.94,63.79,578,23,4,1,4,NA,-34,-1,-21,-28,-16,13,NA,NA,NA
"Goiânia",520870,"GO",2020-05-12,585,24,7,1,21.36,63.58,585,24,7,1,2,NA,-32,1,-16,-26,-19,14,NA,NA,NA
"Goiânia",520870,"GO",2020-05-13,665,27,80,3,21.71,67.38,588,27,3,3,2,NA,-35,-4,-21,-30,-19,14,87.39,NA,77.15
"Goiânia",520870,"GO",2020-05-14,758,31,93,4,21.59,76.25,759,30,171,3,2,NA,-37,-3,-20,-31,-21,13,94.47,NA,77.05
"Goiânia",520870,"GO",2020-05-15,873,30,115,-1,22.8,73.75,856,30,97,0,1,NA,-39,2,-24,-29,-16,15,104.2,NA,76.37
"Goiânia",520870,"GO",2020-05-16,890,30,17,0,23.27,74,888,30,32,0,1,NA,-44,2,-30,-26,-11,12,101.92,NA,76.27
"Goiânia",520870,"GO",2020-05-17,921,30,31,0,22.09,73.08,921,30,33,0,2,NA,-52,-7,-30,-31,-5,10,56.68,NA,42.19
"Goiânia",520870,"GO",2020-05-18,935,30,14,0,21.9,70.62,945,30,24,0,2,NA,-37,-7,-22,-31,-14,14,87.83,NA,78.71
"Goiânia",520870,"GO",2020-05-19,964,30,29,0,21.92,66.46,968,30,23,0,9,NA,-38,-5,-18,-28,-18,14,95.75,NA,85.74
"Goiânia",520870,"GO",2020-05-20,1028,34,64,4,22.41,68.33,1021,34,53,4,3,NA,-42,0,-17,-25,-18,15,95.03,NA,87.79
"Goiânia",520870,"GO",2020-05-21,1049,36,21,2,22.66,66.29,1039,36,18,2,1,NA,-42,3,-12,-24,-19,15,99.36,NA,90.23
"Goiânia",520870,"GO",2020-05-22,1163,41,114,5,23.32,67.54,1143,40,104,4,2,NA,-46,7,-20,-22,-15,14,115.13,NA,89.84
"Goiânia",520870,"GO",2020-05-23,1184,41,21,0,22.04,79.58,1168,41,25,1,3,NA,-52,2,-30,-23,-10,12,103.79,NA,83.5
"Goiânia",520870,"GO",2020-05-24,1206,41,22,0,18.48,84.08,1184,41,16,0,3,NA,-62,-5,-36,-31,-6,11,54.37,NA,42.38
"Goiânia",520870,"GO",2020-05-25,1200,41,-6,0,18.75,78.96,1206,41,22,0,3,NA,-42,0,-21,-26,-13,14,90.11,NA,86.23
"Goiânia",520870,"GO",2020-05-26,1307,44,107,3,17.88,67,1304,44,98,3,5,NA,-41,0,-17,-23,-15,14,98,NA,90.04
"Goiânia",520870,"GO",2020-05-27,1393,44,86,0,16.08,63.62,1383,44,79,0,4,NA,-41,2,-18,-23,-15,14,95.92,NA,92.87
"Goiânia",520870,"GO",2020-05-28,1473,49,80,5,18.06,62.88,1468,49,85,5,5,NA,-41,5,-14,-22,-16,14,103.53,NA,91.21
"Goiânia",520870,"GO",2020-05-29,1556,49,83,0,19.34,59.29,1502,50,34,1,4,NA,-41,14,-18,-19,-12,14,114.41,NA,105.76
"Goiânia",520870,"GO",2020-05-30,1581,52,25,3,19.25,59.96,1579,52,77,2,3,NA,-46,13,-24,-16,-3,11,117.5,NA,100.98
"Goiânia",520870,"GO",2020-05-31,1661,52,80,0,18.75,63.75,1666,52,87,0,3,NA,-56,3,-21,-21,2,9,64.1,NA,48.93
"Goiânia",520870,"GO",2020-06-01,1730,53,69,1,18.88,64.21,1732,53,66,1,7,NA,-39,7,-16,-21,-10,13,99.3,NA,86.33
"Goiânia",520870,"GO",2020-06-02,1809,65,79,12,19.62,66.83,1809,63,77,10,6,NA,-37,6,-11,-19,-14,14,102.51,NA,104.49
"Goiânia",520870,"GO",2020-06-03,1847,67,38,2,20.45,67.79,1840,65,31,2,1,NA,-38,6,-14,-20,-14,14,109.08,NA,99.9
"Goiânia",520870,"GO",2020-06-04,2028,71,181,4,23.03,66.62,1985,71,145,6,3,NA,-37,10,-9,-18,-14,13,110.63,NA,98.93
"Goiânia",520870,"GO",2020-06-05,2291,72,263,1,23.46,65.83,2152,72,167,1,6,NA,-35,21,-14,-16,-10,13,138.51,NA,125
"Goiânia",520870,"GO",2020-06-06,2329,75,38,3,24,63.83,2301,75,149,3,5,NA,-40,20,-19,-12,-3,10,129.26,NA,103.22
"Goiânia",520870,"GO",2020-06-07,2345,75,16,0,23.21,65.21,2340,75,39,0,7,NA,-50,8,-16,-19,4,9,71.37,NA,53.52
"Goiânia",520870,"GO",2020-06-08,2428,75,83,0,22.83,62.17,2409,75,69,0,4,NA,-35,9,-14,-19,-9,13,108.77,NA,106.35
"Goiânia",520870,"GO",2020-06-09,2616,81,188,6,22.58,62.67,2450,80,41,5,2,NA,-33,7,-11,-17,-14,13,125.14,NA,94.73
"Goiânia",520870,"GO",2020-06-10,2775,82,159,1,21.92,60.46,2732,83,282,3,3,NA,-28,16,-9,-15,-14,11,141.25,NA,117.38
"Goiânia",520870,"GO",2020-06-11,2818,82,43,0,21.09,61,2813,82,81,-1,3,NA,-53,-3,-4,-33,-54,21,101.32,NA,82.71
"Goiânia",520870,"GO",2020-06-12,2842,87,24,5,21.77,59.54,2823,83,10,1,5,NA,-31,22,-8,-22,-22,14,136.34,NA,112.3
"Goiânia",520870,"GO",2020-06-13,2851,89,9,2,22.16,59.04,2850,87,27,4,7,NA,-46,5,-18,-24,-7,11,106.61,NA,83.5
"Goiânia",520870,"GO",2020-06-14,2856,89,5,0,22.72,53.92,2851,89,1,2,5,NA,-53,-3,-17,-25,3,8,65.6,NA,49.32
"Goiânia",520870,"GO",2020-06-15,3220,92,364,3,21.46,56.21,3188,89,337,0,7,NA,-36,4,-16,-24,-10,13,97.32,NA,88.77
"Goiânia",520870,"GO",2020-06-16,3849,95,629,3,20.85,62.71,3613,94,425,5,5,NA,-35,3,-13,-23,-14,14,107.87,NA,86.52
"Goiânia",520870,"GO",2020-06-17,4150,94,301,-1,20.82,64.92,4012,93,399,-1,10,NA,-36,2,-17,-25,-15,14,107.76,NA,97.07
"Goiânia",520870,"GO",2020-06-18,4442,99,292,5,20.64,65.08,4387,99,375,6,5,NA,-37,3,-14,-24,-16,13,110.96,NA,103.22
"Goiânia",520870,"GO",2020-06-19,4679,108,237,9,20.98,62.92,4615,103,228,4,9,NA,-39,9,-19,-22,-12,13,121.99,NA,103.91
"Goiânia",520870,"GO",2020-06-20,4717,110,38,2,21.76,59.25,4694,110,79,7,8,NA,-43,10,-23,-20,-2,10,125.21,NA,83.59
"Goiânia",520870,"GO",2020-06-21,4774,112,57,2,22.5,53.79,4726,112,32,2,8,NA,-52,0,-20,-26,5,9,67.19,NA,56.15
"Goiânia",520870,"GO",2020-06-22,5159,122,385,10,20.5,50.21,5130,116,404,4,15,NA,-36,1,-18,-25,-11,13,103.44,NA,85.84
"Goiânia",520870,"GO",2020-06-23,5359,130,200,8,19.73,56.21,5281,124,151,8,10,NA,-34,2,-12,-22,-15,14,108.93,NA,97.75
"Goiânia",520870,"GO",2020-06-24,5728,137,369,7,21.42,62.88,5560,130,279,6,12,NA,-35,0,-16,-24,-15,14,112.05,NA,97.75
"Goiânia",520870,"GO",2020-06-25,5958,138,230,1,21.88,65.79,5770,138,210,8,21,NA,-35,5,-12,-24,-15,14,111.79,NA,96
"Goiânia",520870,"GO",2020-06-26,6111,150,153,12,21.66,64.08,6054,144,284,6,0,NA,-38,9,-18,-23,-12,14,124.93,NA,103.03
"Goiânia",520870,"GO",2020-06-27,6122,153,11,3,20.73,61.79,6126,152,72,8,0,NA,-43,9,-23,-21,-4,11,114.88,NA,99.61
"Goiânia",520870,"GO",2020-06-28,6126,153,4,0,20.93,62.29,6126,153,0,1,0,NA,-53,-1,-22,-28,1,10,62.17,NA,63.57
"Goiânia",520870,"GO",2020-06-29,6655,161,529,8,20.9,61.12,6539,153,413,0,0,NA,-34,4,-17,-25,-10,14,103.93,NA,94.04
"Goiânia",520870,"GO",2020-06-30,6956,167,301,6,20.28,58.29,6931,162,392,9,0,NA,-32,9,-13,-25,-15,14,100.98,NA,92.29
"Goiânia",520870,"GO",2020-07-01,7065,169,109,2,20.62,64.46,6998,167,67,5,0,NA,-36,11,-18,-26,-17,14,102.99,NA,82.62
"Goiânia",520870,"GO",2020-07-02,7119,186,54,17,21.31,65.46,7093,178,95,11,0,NA,-36,15,-14,-25,-20,15,108.68,NA,86.52
"Goiânia",520870,"GO",2020-07-03,7474,195,355,9,21.18,60.83,7122,191,29,13,0,NA,-37,21,-17,-24,-15,14,122.25,NA,98.14
"Goiânia",520870,"GO",2020-07-04,7825,198,351,3,21.68,54.92,7826,198,704,7,0,NA,-46,14,-24,-24,-9,12,116.9,NA,92.77
"Goiânia",520870,"GO",2020-07-05,7825,198,0,0,23.47,51.17,7825,198,-1,0,0,NA,-56,-2,-23,-29,-3,10,64.33,NA,55.08
"Goiânia",520870,"GO",2020-07-06,8290,202,465,4,22.51,50.96,8090,202,265,4,0,NA,-37,12,-13,-26,-16,14,104.84,NA,92.77
"Goiânia",520870,"GO",2020-07-07,8640,232,350,30,20.84,54.04,8614,225,524,23,0,NA,-34,15,-8,-22,-20,14,107.39,NA,90.23
"Goiânia",520870,"GO",2020-07-08,8906,240,266,8,21.55,56.71,8941,236,327,11,0,NA,-36,11,-13,-25,-19,14,113.73,NA,99.12
"Goiânia",520870,"GO",2020-07-09,9058,252,152,12,20.86,59.96,9045,247,104,11,0,NA,-36,14,-9,-24,-20,14,114.14,NA,100
"Goiânia",520870,"GO",2020-07-10,9194,264,136,12,21.44,52.04,9171,256,126,9,0,NA,-37,19,-14,-22,-16,14,151.8,NA,122.27
"Goiânia",520870,"GO",2020-07-11,9188,266,-6,2,21.58,51.71,9194,265,23,9,0,NA,-48,10,-19,-23,-10,12,115.86,NA,91.99
"Goiânia",520870,"GO",2020-07-12,9361,266,173,0,22.37,55.04,9201,266,7,1,0,NA,-58,-8,-19,-29,-4,10,74.78,NA,54.69
"Goiânia",520870,"GO",2020-07-13,9229,271,-132,5,21.65,58.71,9204,266,3,0,0,NA,-37,6,-11,-26,-15,14,106.43,NA,91.99
"Goiânia",520870,"GO",2020-07-14,9422,273,193,2,21.31,54.33,9406,271,202,5,0,NA,-30,6,-5,-23,-18,13,129.99,NA,119.04
"Goiânia",520870,"GO",2020-07-15,9634,281,212,8,21.53,53.12,9554,274,148,3,0,NA,-28,9,-9,-24,-16,13,123.98,NA,110.35
"Goiânia",520870,"GO",2020-07-16,9763,297,129,16,21.51,44.62,9681,288,127,14,0,NA,-29,11,-6,-23,-18,13,120.96,NA,110.45
"Goiânia",520870,"GO",2020-07-17,9804,306,41,9,21.13,48,9792,304,111,16,0,NA,-31,15,-11,-23,-14,13,133.42,NA,127.05
"Goiânia",520870,"GO",2020-07-18,9793,309,-11,3,21.93,47.54,9812,309,20,5,0,NA,-39,11,-17,-22,-6,11,126.47,NA,96.97
"Goiânia",520870,"GO",2020-07-19,9790,311,-3,2,20.66,46.17,9793,310,-19,1,0,NA,-48,-2,-13,-27,0,9,75.62,NA,62.7
"Goiânia",520870,"GO",2020-07-20,9884,325,94,14,21.42,48.79,9788,311,-5,1,0,NA,-28,9,-8,-24,-12,13,117.76,NA,103.13
"Goiânia",520870,"GO",2020-07-21,11080,336,1196,11,21.08,51.62,10643,326,855,15,0,NA,-27,7,-3,-23,-16,13,120.55,NA,126.17
"Goiânia",520870,"GO",2020-07-22,11902,354,822,18,21.1,54.5,11642,340,999,14,0,NA,-28,7,-9,-25,-15,13,123.91,NA,121.29
"Goiânia",520870,"GO",2020-07-23,12605,383,703,29,21.72,48.67,12520,368,878,28,0,NA,-28,10,-4,-22,-16,13,125.24,NA,109.38
"Goiânia",520870,"GO",2020-07-24,13352,399,747,16,21.61,44.92,13027,393,507,25,0,NA,-30,15,-9,-22,-12,13,141.25,NA,130.18
"Goiânia",520870,"GO",2020-07-25,13516,409,164,10,21.67,54.21,13384,409,357,16,0,NA,-36,13,-10,-20,-4,10,135.77,NA,118.26
"Goiânia",520870,"GO",2020-07-26,13520,413,4,4,21.86,49.62,13525,412,141,3,0,NA,NA,NA,NA,NA,NA,NA,76.46,NA,63.96
"Goiânia",520870,"GO",2020-07-27,14435,417,915,4,21.5,53.71,14272,413,747,1,0,NA,NA,NA,NA,NA,NA,NA,114.69,NA,98.54
"Goiânia",520870,"GO",2020-07-28,15200,430,765,13,24.3,44.17,15036,423,764,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brasília",530010,"DF",2020-03-07,1,0,1,0,20.28,88.5,0,0,0,0,0,NA,12,19,-18,6,8,0,NA,NA,NA
"Brasília",530010,"DF",2020-03-08,1,0,0,0,21.58,81.08,0,0,0,0,0,NA,18,23,3,6,4,1,NA,NA,NA
"Brasília",530010,"DF",2020-03-09,1,0,0,0,21.8,81.04,0,0,0,0,0,NA,5,13,-3,15,24,-3,NA,NA,NA
"Brasília",530010,"DF",2020-03-10,1,0,0,0,22.85,75,0,0,0,0,0,NA,4,14,6,17,23,-4,NA,NA,NA
"Brasília",530010,"DF",2020-03-11,2,0,1,0,22.45,75.67,0,0,0,0,0,NA,2,11,1,13,22,-4,NA,NA,NA
"Brasília",530010,"DF",2020-03-12,2,0,0,0,21.88,80.38,0,0,0,0,0,NA,0,14,9,3,7,2,NA,NA,NA
"Brasília",530010,"DF",2020-03-13,2,0,0,0,22.56,75.12,0,0,0,0,0,NA,3,17,-1,2,8,2,NA,NA,NA
"Brasília",530010,"DF",2020-03-14,8,0,6,0,22.97,71.46,0,0,0,0,0,NA,-2,14,-6,-2,3,2,NA,NA,NA
"Brasília",530010,"DF",2020-03-15,14,0,6,0,22.7,70.04,0,0,0,0,0,NA,-8,13,-9,-5,-1,3,NA,NA,NA
"Brasília",530010,"DF",2020-03-16,19,0,5,0,21.46,67.5,0,0,0,0,0,NA,-10,11,10,-8,1,4,NA,NA,NA
"Brasília",530010,"DF",2020-03-17,19,0,0,0,21.78,72.58,0,0,0,0,0,NA,-18,10,4,-13,-5,6,NA,NA,NA
"Brasília",530010,"DF",2020-03-18,34,0,15,0,23.58,67.62,0,0,0,0,0,NA,-25,12,-6,-21,-13,11,NA,NA,NA
"Brasília",530010,"DF",2020-03-19,42,0,8,0,23.1,73.83,0,0,0,0,0,NA,-37,16,-25,-30,-24,14,NA,NA,NA
"Brasília",530010,"DF",2020-03-20,87,0,45,0,21.6,81.62,0,0,0,0,0,NA,-56,7,-44,-40,-36,20,NA,NA,NA
"Brasília",530010,"DF",2020-03-21,108,0,21,0,21.33,84,0,0,0,0,0,NA,-70,-21,-66,-52,-43,21,NA,NA,NA
"Brasília",530010,"DF",2020-03-22,117,0,9,0,21.35,85.46,0,0,0,0,0,NA,-75,-37,-77,-62,-41,21,NA,NA,NA
"Brasília",530010,"DF",2020-03-23,138,0,21,0,21.52,87.46,0,0,0,0,0,NA,-68,-29,-59,-60,-52,25,NA,NA,NA
"Brasília",530010,"DF",2020-03-24,161,0,23,0,19.9,91.71,0,0,0,0,1,NA,-71,-31,-62,-62,-57,27,NA,NA,NA
"Brasília",530010,"DF",2020-03-25,195,0,34,0,19.74,90.67,0,0,0,0,0,NA,-71,-34,-62,-64,-59,28,NA,NA,NA
"Brasília",530010,"DF",2020-03-26,171,0,-24,0,19.5,92.17,0,0,0,0,2,NA,-69,-28,-56,-62,-58,27,NA,NA,NA
"Brasília",530010,"DF",2020-03-27,211,0,40,0,20.58,87.21,0,0,0,0,2,NA,-66,-21,-54,-59,-55,28,NA,NA,NA
"Brasília",530010,"DF",2020-03-28,225,0,14,0,20.75,85.12,260,0,260,0,0,NA,-70,-30,-66,-59,-45,23,NA,NA,NA
"Brasília",530010,"DF",2020-03-29,270,1,45,1,22.08,77.96,289,1,29,1,2,NA,-68,-28,-63,-56,-36,20,NA,NA,NA
"Brasília",530010,"DF",2020-03-30,285,2,15,1,22.84,69.62,312,1,23,0,2,NA,-60,-22,-46,-57,-51,23,NA,NA,NA
"Brasília",530010,"DF",2020-03-31,305,3,20,1,22.92,66.67,332,3,20,2,4,NA,-61,-17,-42,-56,-52,24,NA,NA,NA
"Brasília",530010,"DF",2020-04-01,329,4,24,1,23.57,64.46,355,3,23,0,1,NA,-59,-14,-41,-56,-52,24,NA,NA,NA
"Brasília",530010,"DF",2020-04-02,373,5,44,1,24.19,64.88,370,4,15,1,3,NA,-59,-11,-35,-55,-52,24,NA,NA,NA
"Brasília",530010,"DF",2020-04-03,382,6,9,1,24.06,68.96,402,5,32,1,2,NA,-58,-5,-42,-52,-49,24,NA,NA,NA
"Brasília",530010,"DF",2020-04-04,418,7,36,1,23.79,71.58,454,7,52,2,4,NA,-61,-10,-53,-49,-38,19,NA,NA,NA
"Brasília",530010,"DF",2020-04-05,428,7,10,0,23.38,76.75,468,7,14,0,3,NA,-64,-20,-62,-53,-33,17,NA,NA,NA
"Brasília",530010,"DF",2020-04-06,442,10,14,3,22.85,81.75,473,10,5,3,0,NA,-55,-11,-42,-52,-47,21,NA,NA,NA
"Brasília",530010,"DF",2020-04-07,466,12,24,2,21.85,84.88,492,12,19,2,0,NA,-54,-5,-43,-51,-49,20,NA,NA,NA
"Brasília",530010,"DF",2020-04-08,472,12,6,0,21.34,86.79,509,12,17,0,1,NA,-53,-1,-45,-51,-49,20,NA,NA,NA
